AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ
ICGS,321,Pass,11/17/2018,
ICGS,322,Fail,11/18/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
ICGS,323,Pass,11/19/2018,
ICGS,324,Pass,11/20/2018,
ICGS,325,Pass,11/21/2018,
ICGS,326,Fail,11/22/2018,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,327,Pass,11/23/2018,
ICGS,328,Pass,11/24/2018,
ICGS,329,Fail,11/25/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
ICGS,330,Pass,11/26/2018,
ICGS,331,Pass,11/27/2018,
ICGS,332,Pass,11/28/2018,
ICGS,333,Fail,11/29/2018,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
ICGS,334,Fail,11/30/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
ICGS,335,Pass,12/1/2018,
ICGS,336,Fail,12/2/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
ICGS,337,Fail,12/3/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
ICGS,338,Fail,12/4/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,339,Pass,12/5/2018,
ICGS,340,Pass,12/6/2018,
ICGS,341,Pass,12/7/2018,
ICGS,342,Pass,12/8/2018,
ICGS,343,Pass,12/9/2018,
ICGS,344,Fail,12/10/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
ICGS,345,Fail,12/11/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
ICGS,346,Fail,12/12/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
ICGS,347,Pass,12/13/2018,
ICGS,348,Fail,12/14/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
ICGS,349,Fail,12/15/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting"
ICGS,350,Pass,12/16/2018,
ICGS,351,Pass,12/17/2018,
ICGS,352,Fail,12/18/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,353,Pass,12/19/2018,
ICGS,354,Pass,12/20/2018,
ICGS,355,Pass,12/21/2018,
ICGS,356,Fail,12/22/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
ICGS,357,Pass,12/23/2018,
ICGS,358,Pass,12/24/2018,
ICGS,359,Fail,12/25/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
ICGS,360,Fail,12/26/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,361,Pass,12/27/2018,
ICGS,362,Pass,12/28/2018,
ICGS,363,Pass,12/29/2018,
ICGS,364,Pass,12/30/2018,
ICGS,365,Pass,12/31/2018,
PRS,1,Fail,1/1/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,2,Pass,1/2/2018,
PRS,3,Pass,1/3/2018,
PRS,4,Fail,1/4/2018,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,5,Pass,1/5/2018,
PRS,6,Fail,1/6/2018,UAT2.0|fun(20)|arguments undefined in function|pass by value 
PRS,7,Fail,1/7/2018,UAT2.0|import pandas as pd|package not found|importing
PRS,8,Pass,1/8/2018,
PRS,9,Fail,1/9/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
PRS,10,Pass,1/10/2018,
PRS,11,Fail,1/11/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,12,Fail,1/12/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping"
PRS,13,Pass,1/13/2018,
PRS,14,Fail,1/14/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,15,Fail,1/15/2018,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
PRS,16,Pass,1/16/2018,
PRS,17,Fail,1/17/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,18,Fail,1/18/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,19,Pass,1/19/2018,
PRS,20,Pass,1/20/2018,
PRS,21,Fail,1/21/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,22,Pass,1/22/2018,
PRS,23,Pass,1/23/2018,
PRS,24,Pass,1/24/2018,
PRS,25,Pass,1/25/2018,
PRS,26,Fail,1/26/2018,STG2.0|for i in Age|list index out of range|looping
PRS,27,Pass,1/27/2018,
PRS,28,Fail,1/28/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,29,Pass,1/29/2018,
PRS,30,Pass,1/30/2018,
PRS,31,Pass,1/31/2018,
PRS,32,Pass,2/1/2018,
PRS,33,Pass,2/2/2018,
PRS,34,Pass,2/3/2018,
PRS,35,Pass,2/4/2018,
PRS,36,Fail,2/5/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising
PRS,37,Fail,2/6/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,38,Pass,2/7/2018,
PRS,39,Pass,2/8/2018,
PRS,40,Fail,2/9/2018,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,41,Fail,2/10/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,42,Pass,2/11/2018,
PRS,43,Pass,2/12/2018,
PRS,44,Pass,2/13/2018,
PRS,45,Fail,2/14/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
PRS,46,Pass,2/15/2018,
PRS,47,Fail,2/16/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
PRS,48,Fail,2/17/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
PRS,49,Pass,2/18/2018,
PRS,50,Pass,2/19/2018,
PRS,51,Pass,2/20/2018,
PRS,52,Pass,2/21/2018,
PRS,53,Pass,2/22/2018,
PRS,54,Fail,2/23/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,55,Pass,2/24/2018,
PRS,56,Pass,2/25/2018,
PRS,57,Pass,2/26/2018,
PRS,58,Fail,2/27/2018,PROD2.0|import numpy as np|numpy: Package not found|importing
PRS,59,Pass,2/28/2018,
PRS,60,Fail,3/1/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,61,Pass,3/2/2018,
PRS,62,Fail,3/3/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
PRS,63,Pass,3/4/2018,
PRS,64,Pass,3/5/2018,
PRS,65,Fail,3/6/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,66,Pass,3/7/2018,
PRS,67,Pass,3/8/2018,
PRS,68,Pass,3/9/2018,
PRS,69,Pass,3/10/2018,
PRS,70,Pass,3/11/2018,
PRS,71,Fail,3/12/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
PRS,72,Pass,3/13/2018,
PRS,73,Fail,3/14/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,74,Pass,3/15/2018,
PRS,75,Pass,3/16/2018,
PRS,76,Pass,3/17/2018,
PRS,77,Fail,3/18/2018,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,78,Fail,3/19/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,79,Fail,3/20/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly"
PRS,80,Pass,3/21/2018,
PRS,81,Pass,3/22/2018,
PRS,82,Pass,3/23/2018,
PRS,83,Pass,3/24/2018,
PRS,84,Pass,3/25/2018,
PRS,85,Pass,3/26/2018,
PRS,86,Pass,3/27/2018,
PRS,87,Pass,3/28/2018,
PRS,88,Pass,3/29/2018,
PRS,89,Pass,3/30/2018,
PRS,90,Pass,3/31/2018,
PRS,91,Pass,4/1/2018,
PRS,92,Pass,4/2/2018,
PRS,93,Pass,4/3/2018,
PRS,94,Fail,4/4/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,95,Fail,4/5/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,96,Pass,4/6/2018,
PRS,97,Fail,4/7/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
PRS,98,Fail,4/8/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,99,Pass,4/9/2018,
PRS,100,Fail,4/10/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,101,Fail,4/11/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,102,Fail,4/12/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,103,Pass,4/13/2018,
PRS,104,Pass,4/14/2018,
PRS,105,Fail,4/15/2018,PROD2.0|import numpy as np|numpy: Package not found|importing
PRS,106,Fail,4/16/2018,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,107,Pass,4/17/2018,
PRS,108,Fail,4/18/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,109,Fail,4/19/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising
PRS,110,Pass,4/20/2018,
PRS,111,Pass,4/21/2018,
PRS,112,Fail,4/22/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,113,Fail,4/23/2018,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,114,Pass,4/24/2018,
PRS,115,Pass,4/25/2018,
PRS,116,Pass,4/26/2018,
PRS,117,Fail,4/27/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
PRS,118,Pass,4/28/2018,
PRS,119,Pass,4/29/2018,
PRS,120,Fail,4/30/2018,STG2.0|for i in Age|list index out of range|looping
PRS,121,Pass,5/1/2018,
PRS,122,Pass,5/2/2018,
PRS,123,Fail,5/3/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,124,Fail,5/4/2018,STG2.0|for x in range(10)|List out of index [15]|looping
PRS,125,Fail,5/5/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,126,Fail,5/6/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,127,Fail,5/7/2018,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,128,Fail,5/8/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,129,Fail,5/9/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting
PRS,130,Pass,5/10/2018,
PRS,131,Pass,5/11/2018,
PRS,132,Pass,5/12/2018,
PRS,133,Pass,5/13/2018,
PRS,134,Fail,5/14/2018,STG2.0|for x in range(10)|List out of index [15]|looping
PRS,135,Fail,5/15/2018,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,136,Fail,5/16/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,137,Fail,5/17/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,138,Pass,5/18/2018,
PRS,139,Pass,5/19/2018,
PRS,140,Fail,5/20/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,141,Pass,5/21/2018,
PRS,142,Pass,5/22/2018,
PRS,143,Pass,5/23/2018,
PRS,144,Pass,5/24/2018,
PRS,145,Pass,5/25/2018,
PRS,146,Pass,5/26/2018,
PRS,147,Pass,5/27/2018,
PRS,148,Pass,5/28/2018,
PRS,149,Pass,5/29/2018,
PRS,150,Pass,5/30/2018,
PRS,151,Pass,5/31/2018,
PRS,152,Pass,6/1/2018,
PRS,153,Fail,6/2/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,154,Fail,6/3/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,155,Fail,6/4/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly"
PRS,156,Pass,6/5/2018,
PRS,157,Pass,6/6/2018,
PRS,158,Pass,6/7/2018,
PRS,159,Fail,6/8/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,160,Pass,6/9/2018,
PRS,161,Fail,6/10/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
PRS,162,Pass,6/11/2018,
PRS,163,Pass,6/12/2018,
PRS,164,Pass,6/13/2018,
PRS,165,Fail,6/14/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping"
PRS,166,Fail,6/15/2018,STG2.0|for i in Age|list index out of range|looping
PRS,167,Pass,6/16/2018,
PRS,168,Pass,6/17/2018,
PRS,169,Fail,6/18/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,170,Pass,6/19/2018,
PRS,171,Pass,6/20/2018,
PRS,172,Fail,6/21/2018,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,173,Pass,6/22/2018,
PRS,174,Pass,6/23/2018,
PRS,175,Pass,6/24/2018,
PRS,176,Pass,6/25/2018,
PRS,177,Fail,6/26/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,178,Fail,6/27/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting"
PRS,179,Fail,6/28/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,180,Fail,6/29/2018,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,181,Pass,6/30/2018,
PRS,182,Pass,7/1/2018,
PRS,183,Fail,7/2/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting
PRS,184,Fail,7/3/2018,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,185,Fail,7/4/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
PRS,186,Fail,7/5/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,187,Pass,7/6/2018,
PRS,188,Pass,7/7/2018,
PRS,189,Pass,7/8/2018,
PRS,190,Pass,7/9/2018,
PRS,191,Pass,7/10/2018,
PRS,192,Fail,7/11/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,193,Fail,7/12/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,194,Pass,7/13/2018,
PRS,195,Pass,7/14/2018,
PRS,196,Pass,7/15/2018,
PRS,197,Pass,7/16/2018,
PRS,198,Fail,7/17/2018,STG2.0|for i in Age|list index out of range|looping
PRS,199,Pass,7/18/2018,
PRS,200,Pass,7/19/2018,
PRS,201,Pass,7/20/2018,
PRS,202,Fail,7/21/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,203,Pass,7/22/2018,
PRS,204,Pass,7/23/2018,
PRS,205,Fail,7/24/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,206,Pass,7/25/2018,
PRS,207,Fail,7/26/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,208,Fail,7/27/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,209,Fail,7/28/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
PRS,210,Fail,7/29/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,211,Fail,7/30/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
PRS,212,Fail,7/31/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,213,Pass,8/1/2018,
PRS,214,Fail,8/2/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,215,Fail,8/3/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
PRS,216,Pass,8/4/2018,
PRS,217,Fail,8/5/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,218,Fail,8/6/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,219,Fail,8/7/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
PRS,220,Fail,8/8/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
PRS,221,Pass,8/9/2018,
PRS,222,Pass,8/10/2018,
PRS,223,Pass,8/11/2018,
PRS,224,Fail,8/12/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
PRS,225,Fail,8/13/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,226,Fail,8/14/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,227,Pass,8/15/2018,
PRS,228,Pass,8/16/2018,
PRS,229,Pass,8/17/2018,
PRS,230,Pass,8/18/2018,
PRS,231,Pass,8/19/2018,
PRS,232,Pass,8/20/2018,
PRS,233,Pass,8/21/2018,
PRS,234,Pass,8/22/2018,
PRS,235,Pass,8/23/2018,
PRS,236,Fail,8/24/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,237,Fail,8/25/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,238,Pass,8/26/2018,
PRS,239,Pass,8/27/2018,
PRS,240,Fail,8/28/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
PRS,241,Pass,8/29/2018,
PRS,242,Fail,8/30/2018,UAT2.0|fun(20)|arguments undefined in function|pass by value 
PRS,243,Pass,8/31/2018,
PRS,244,Pass,9/1/2018,
PRS,245,Fail,9/2/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,246,Pass,9/3/2018,
PRS,247,Pass,9/4/2018,
PRS,248,Fail,9/5/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,249,Pass,9/6/2018,
PRS,250,Fail,9/7/2018,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
PRS,251,Fail,9/8/2018,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,252,Pass,9/9/2018,
PRS,253,Pass,9/10/2018,
PRS,254,Pass,9/11/2018,
PRS,255,Pass,9/12/2018,
PRS,256,Pass,9/13/2018,
PRS,257,Pass,9/14/2018,
PRS,258,Pass,9/15/2018,
PRS,259,Pass,9/16/2018,
PRS,260,Fail,9/17/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,261,Pass,9/18/2018,
PRS,262,Pass,9/19/2018,
PRS,263,Pass,9/20/2018,
PRS,264,Pass,9/21/2018,
PRS,265,Pass,9/22/2018,
PRS,266,Fail,9/23/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,267,Fail,9/24/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
PRS,268,Pass,9/25/2018,
PRS,269,Pass,9/26/2018,
PRS,270,Fail,9/27/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,271,Pass,9/28/2018,
PRS,272,Pass,9/29/2018,
PRS,273,Pass,9/30/2018,
PRS,274,Fail,10/1/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,275,Pass,10/2/2018,
PRS,276,Pass,10/3/2018,
PRS,277,Fail,10/4/2018,PROD2.0|import numpy as np|numpy: Package not found|importing
PRS,278,Fail,10/5/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising
PRS,279,Fail,10/6/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,280,Pass,10/7/2018,
PRS,281,Fail,10/8/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,282,Pass,10/9/2018,
PRS,283,Pass,10/10/2018,
PRS,284,Pass,10/11/2018,
PRS,285,Fail,10/12/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising
PRS,286,Fail,10/13/2018,PROD2.0|import numpy as np|numpy: Package not found|importing
PRS,287,Pass,10/14/2018,
PRS,288,Fail,10/15/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,289,Fail,10/16/2018,UAT2.0|import pandas as pd|package not found|importing
PRS,290,Fail,10/17/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
PRS,291,Pass,10/18/2018,
PRS,292,Fail,10/19/2018,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
PRS,293,Fail,10/20/2018,STG2.0|for x in range(10)|List out of index [15]|looping
PRS,294,Fail,10/21/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly"
PRS,295,Fail,10/22/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
PRS,296,Pass,10/23/2018,
PRS,297,Pass,10/24/2018,
PRS,298,Fail,10/25/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,299,Pass,10/26/2018,
PRS,300,Fail,10/27/2018,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,301,Pass,10/28/2018,
PRS,302,Pass,10/29/2018,
PRS,303,Pass,10/30/2018,
PRS,304,Fail,10/31/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,305,Pass,11/1/2018,
PRS,306,Pass,11/2/2018,
PRS,307,Pass,11/3/2018,
PRS,308,Pass,11/4/2018,
PRS,309,Pass,11/5/2018,
PRS,310,Pass,11/6/2018,
PRS,311,Pass,11/7/2018,
PRS,312,Pass,11/8/2018,
PRS,313,Pass,11/9/2018,
PRS,314,Fail,11/10/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,315,Pass,11/11/2018,
PRS,316,Pass,11/12/2018,
PRS,317,Fail,11/13/2018,UAT2.0|import pandas as pd|package not found|importing
PRS,318,Pass,11/14/2018,
PRS,319,Pass,11/15/2018,
PRS,320,Pass,11/16/2018,
PRS,321,Fail,11/17/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,322,Fail,11/18/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,323,Fail,11/19/2018,STG2.0|for i in Age|list index out of range|looping
PRS,324,Fail,11/20/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,325,Pass,11/21/2018,
PRS,326,Pass,11/22/2018,
PRS,327,Fail,11/23/2018,STG2.0|while var >! 0:  |invalid operator|validation
PRS,328,Fail,11/24/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
PRS,329,Fail,11/25/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
PRS,330,Fail,11/26/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,331,Fail,11/27/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,332,Pass,11/28/2018,
PRS,333,Fail,11/29/2018,STG2.0|for i in Age|list index out of range|looping
PRS,334,Pass,11/30/2018,
PRS,335,Fail,12/1/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,336,Pass,12/2/2018,
PRS,337,Pass,12/3/2018,
PRS,338,Fail,12/4/2018,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
PRS,339,Pass,12/5/2018,
PRS,340,Fail,12/6/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,341,Pass,12/7/2018,
PRS,342,Pass,12/8/2018,
PRS,343,Fail,12/9/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
PRS,344,Pass,12/10/2018,
PRS,345,Fail,12/11/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,346,Pass,12/12/2018,
PRS,347,Pass,12/13/2018,
PRS,348,Pass,12/14/2018,
PRS,349,Fail,12/15/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
PRS,350,Fail,12/16/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,351,Pass,12/17/2018,
PRS,352,Fail,12/18/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
PRS,353,Fail,12/19/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,354,Fail,12/20/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
PRS,355,Pass,12/21/2018,
PRS,356,Pass,12/22/2018,
PRS,357,Pass,12/23/2018,
PRS,358,Pass,12/24/2018,
PRS,359,Fail,12/25/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,360,Fail,12/26/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,361,Pass,12/27/2018,
PRS,362,Pass,12/28/2018,
PRS,363,Fail,12/29/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,364,Fail,12/30/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
PRS,365,Fail,12/31/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
vATOM,1,Fail,1/1/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting"
vATOM,2,Fail,1/2/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
vATOM,3,Pass,1/3/2018,
vATOM,4,Pass,1/4/2018,
vATOM,5,Pass,1/5/2018,
vATOM,6,Fail,1/6/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
vATOM,7,Fail,1/7/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
vATOM,8,Pass,1/8/2018,
vATOM,9,Pass,1/9/2018,
vATOM,10,Pass,1/10/2018,
vATOM,11,Fail,1/11/2018,STG2.0|for i in Age|list index out of range|looping
vATOM,12,Fail,1/12/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
vATOM,13,Pass,1/13/2018,
vATOM,14,Pass,1/14/2018,
vATOM,15,Pass,1/15/2018,
vATOM,16,Pass,1/16/2018,
vATOM,17,Fail,1/17/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
vATOM,18,Pass,1/18/2018,
vATOM,19,Pass,1/19/2018,
vATOM,20,Pass,1/20/2018,
vATOM,21,Pass,1/21/2018,
vATOM,22,Pass,1/22/2018,
vATOM,23,Pass,1/23/2018,
vATOM,24,Fail,1/24/2018,PROD2.0|np.arange(8)|numpy array out of range|looping
vATOM,25,Fail,1/25/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
vATOM,26,Fail,1/26/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
vATOM,27,Pass,1/27/2018,
vATOM,28,Pass,1/28/2018,
vATOM,29,Pass,1/29/2018,
vATOM,30,Pass,1/30/2018,
vATOM,31,Fail,1/31/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
vATOM,32,Pass,2/1/2018,
vATOM,33,Pass,2/2/2018,
vATOM,34,Fail,2/3/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
vATOM,35,Pass,2/4/2018,
vATOM,36,Pass,2/5/2018,
vATOM,37,Fail,2/6/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
vATOM,38,Pass,2/7/2018,
vATOM,39,Pass,2/8/2018,
vATOM,40,Pass,2/9/2018,
vATOM,41,Pass,2/10/2018,
vATOM,42,Fail,2/11/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
vATOM,43,Pass,2/12/2018,
vATOM,44,Pass,2/13/2018,
vATOM,45,Pass,2/14/2018,
vATOM,46,Fail,2/15/2018,DEV2.0|plt.show()|plt:undefined name|displaying
vATOM,47,Pass,2/16/2018,
vATOM,48,Pass,2/17/2018,
